o_coral_cover,o_region,o_region_sub,o_jurisdiction,o_habitat,o_ocean,o_lat,o_long,o_depth,o_human_pop50,o_land_area50,o_storm_30yr,o_l_att_mean,o_l_att_sd,o_npp_mean,o_npp_sd,o_sst_mean,o_sst_sd,o_wave_mean,o_wave_sd
3,SWPRICO,SWPRICO,PRICO,PTRF,CARIB,17.9473215,-67.305818,17.3736,12.87229303,7.25101863,0,0.06148256,0.01166319,663.0617345,99.64194278,28.01346,1.052342625,2.794957111,1.052074262
0,SWPRICO,SWPRICO,PRICO,PVMT,CARIB,17.9351616,-67.310182,18.8976,12.87229303,7.25101863,0,0.06148256,0.01166319,663.0617345,99.64194278,28.01346,1.052342625,2.794957111,1.052074262
11,EPRICO,EPRICO,PRICO,AGRF,CARIB,18.0782617,-65.542159,5.334,13.06499059,7.302043822,2,0.03360921,0.008613942,609.9234873,109.3699144,27.73824,1.113609896,2.279538678,0.592560607
14.28571429,SWPRICO,SWPRICO,PRICO,PTRF,CARIB,18.0239489,-65.822014,9.144,14.2751974,8.001118873,2,0.04062906,0.013161497,724.9521299,183.6843814,27.79006,1.108638805,2.606038306,0.739911564
3.03030303,EPRICO,EPRICO,PRICO,PVMT,CARIB,18.0793389,-65.477028,11.5824,12.59262333,6.957518974,2,0.03373307,0.008246211,617.5287028,108.0654446,27.72747,1.110895585,2.574366298,0.702531232
14,EPRICO,EPRICO,PRICO,AGRF,CARIB,18.0836441,-65.616605,19.3548,13.55730055,7.571907401,2,0.05412075,0.013047069,687.1647645,149.5426693,27.77055,1.123257762,2.192454042,0.569785322
15,EPRICO,EPRICO,PRICO,AGRF,CARIB,18.0865703,-65.577856,18.4404,13.3238174,7.444626639,2,0.06039515,0.017540097,631.7140095,133.4127377,27.7177,1.165903083,2.166105564,0.554924436
20,EPRICO,EPRICO,PRICO,AGRF,CARIB,18.0886066,-65.61651,23.0124,13.70163276,7.615244192,2,0.05412075,0.013047069,687.1647645,149.5426693,27.77055,1.123257762,1.41621624,0.361746606
0,EPRICO,EPRICO,PRICO,SCR,CARIB,18.0889193,-65.361246,22.5552,11.79454922,6.366631622,3,0.03690607,0.009077445,660.6615061,109.9583578,27.70953,1.124680399,3.434155442,1.022307044
2,EPRICO,EPRICO,PRICO,SCR,CARIB,18.0911093,-65.430082,6.096,12.40293382,6.813872425,2,0.04308174,0.012423727,643.8180075,112.586206,27.66809,1.171198531,2.830203149,0.771195849
1,EPRICO,EPRICO,PRICO,BDRK,CARIB,18.0924643,-65.45459,1.2192,12.69293646,7.016756267,2,0.04308174,0.012423727,617.5287028,108.0654446,27.66809,1.171198531,2.574366298,0.702531232
0,EPRICO,EPRICO,PRICO,BDRK,CARIB,18.0946407,-65.474835,3.3528,12.69293646,7.016756267,2,0.04836455,0.014628773,617.5287028,108.0654446,27.59595,1.27265392,2.574366298,0.702531232
21.21212121,EPRICO,EPRICO,PRICO,AGRF,CARIB,18.0975546,-65.612091,17.8308,13.70163276,7.615244192,2,0.05412075,0.013047069,687.1647645,149.5426693,27.77055,1.123257762,1.41621624,0.361746606
3,EPRICO,EPRICO,PRICO,PVMT,CARIB,18.0962257,-65.389875,10.8204,12.06677609,6.588289813,2,0.03933261,0.009889388,664.604809,111.7026833,27.74366,1.160424491,0.076428568,0.039051701
1.904761905,EPRICO,EPRICO,PRICO,PVMT,CARIB,18.0645739,-65.794857,7.1628,14.30233074,7.966244944,2,0.04909754,0.022241268,765.7564094,189.2527437,27.90088,1.157825116,2.326148653,0.668720308
0,EPRICO,EPRICO,PRICO,AGRF,CARIB,18.1017557,-65.620033,21.4884,13.70163276,7.615244192,2,0.05412075,0.013047069,687.1647645,149.5426693,27.77055,1.123257762,1.41621624,0.361746606
5,EPRICO,EPRICO,PRICO,PVMT,CARIB,18.0962489,-65.319577,19.812,11.68992455,6.158247957,3,0.03708071,0.008648699,670.7050154,111.0541717,27.68217,1.111827774,4.052260415,1.290857542
0,EPRICO,EPRICO,PRICO,PTRF,CARIB,18.1053964,-65.397708,7.7724,12.06677609,6.588289813,2,0.03933261,0.009889388,664.604809,111.7026833,27.74366,1.160424491,0.076428568,0.039051701
2,EPRICO,EPRICO,PRICO,PVMT,CARIB,18.1057857,-65.394397,8.2296,12.06677609,6.588289813,2,0.03933261,0.009889388,664.604809,111.7026833,27.74366,1.160424491,0.076428568,0.039051701
2,EPRICO,EPRICO,PRICO,PVMT,CARIB,18.1090576,-65.400464,3.2004,12.06677609,6.588289813,2,0.03933261,0.009889388,664.604809,111.7026833,27.74366,1.160424491,0.076428568,0.039051701
0,EPRICO,EPRICO,PRICO,SCR,CARIB,18.120494,-65.313408,8.0772,11.68992455,6.158247957,3,0.03708071,0.008648699,670.7050154,111.0541717,27.68217,1.111827774,4.052260415,1.290857542
7,EPRICO,EPRICO,PRICO,PTRF,CARIB,18.1464546,-65.672987,8.9916,14.03690378,7.747971307,2,0.06536169,0.013463358,724.2614365,149.6165534,27.79792,1.221494986,1.018316488,0.231628756
2.97029703,EPRICO,EPRICO,PRICO,PTRF,CARIB,18.1775713,-65.619991,15.0876,13.91170943,7.650680324,2,0.07450227,0.013246056,687.1647645,149.5426693,27.7812,1.242741727,0.913751467,0.25603728
0,EPRICO,EPRICO,PRICO,SCR,CARIB,18.3379516,-65.431657,20.574,12.57669438,6.835248113,2,0.05015235,0.008443933,1068.21406,166.5056292,27.56708,1.105176909,5.846232514,3.561202996
8,EPRICO,EPRICO,PRICO,PVMT,CARIB,18.3433241,-65.526994,11.43,13.15405582,7.159038335,2,0.05250952,0.008573214,1044.670428,157.3954866,27.58038,1.164108242,4.931384121,2.921139974
5,EPRICO,EPRICO,PRICO,PVMT,CARIB,18.0738155,-65.397882,19.05,11.98668453,6.501957627,2,0.03407208,0.007867655,648.8718676,112.3609644,27.70227,1.106058317,3.177584327,0.861797388
1,EPRICO,EPRICO,PRICO,PVMT,CARIB,18.3620102,-65.512443,24.6888,13.15405582,7.159038335,2,0.05250952,0.008573214,1044.670428,157.3954866,27.58038,1.164108242,4.931384121,2.921139974
11,EPRICO,EPRICO,PRICO,AGRF,CARIB,18.3901,-65.56336,28.65119908,13.45874704,7.248691849,2,0.05399615,0.010375259,1003.241515,154.8245122,27.45228,1.136968777,6.125157644,3.697347732
17,EPRICO,EPRICO,PRICO,AGRF,CARIB,18.3915,-65.57132,24.23159922,13.81400943,7.385235618,2,0.05399615,0.010375259,976.419744,150.7492031,27.45228,1.136968777,5.122711978,3.154836625
13,EPRICO,EPRICO,PRICO,PVMT,CARIB,18.37651,-65.56044,8.991599712,13.5089854,7.30993317,2,0.05399615,0.010375259,1055.887922,154.4072512,27.45228,1.136968777,4.216309173,2.452804383
6,EPRICO,EPRICO,PRICO,PTRF,CARIB,18.3765,-65.57025,4.267199863,13.85770377,7.443995696,2,0.05399615,0.010375259,1003.241515,154.8245122,27.45228,1.136968777,3.138684789,1.788772715
4,EPRICO,EPRICO,PRICO,PVMT,CARIB,18.36408,-65.49566,25.29839919,13.15405582,7.159038335,2,0.05099842,0.008354639,1044.670428,157.3954866,27.57659,1.128876433,4.931384121,2.921139974
10,EPRICO,EPRICO,PRICO,PVMT,CARIB,18.36506,-65.5006,28.65119908,13.15405582,7.159038335,2,0.05250952,0.008573214,1044.670428,157.3954866,27.58038,1.164108242,4.931384121,2.921139974
2,EPRICO,EPRICO,PRICO,SCR,CARIB,18.34315,-65.53499,12.4967996,13.5089854,7.30993317,2,0.05250952,0.008573214,1055.887922,154.4072512,27.58038,1.164108242,4.216309173,2.452804383
27,EPRICO,EPRICO,PRICO,PTRF,CARIB,18.35498,-65.56694,13.41119957,13.5089854,7.30993317,2,0.05846618,0.009939819,1055.887922,154.4072512,27.59969,1.219185384,4.216309173,2.452804383
14,EPRICO,EPRICO,PRICO,PTRF,CARIB,18.39148,-65.57402,25.75559918,13.81400943,7.385235618,2,0.05399615,0.010375259,976.419744,150.7492031,27.45228,1.136968777,5.122711978,3.154836625
10,EPRICO,EPRICO,PRICO,PVMT,CARIB,18.0982239,-65.3285,21.6408,11.79454922,6.366631622,3,0.03708071,0.008648699,660.6615061,109.9583578,27.68217,1.111827774,3.434155442,1.022307044
11,EPRICO,EPRICO,PRICO,PTRF,CARIB,18.38077,-65.55602,23.92679923,13.45874704,7.248691849,2,0.05399615,0.010375259,1003.241515,154.8245122,27.45228,1.136968777,6.125157644,3.697347732
9,EPRICO,EPRICO,PRICO,PVMT,CARIB,18.35796,-65.51013,15.39239951,13.15405582,7.159038335,2,0.05250952,0.008573214,1044.670428,157.3954866,27.58038,1.164108242,4.931384121,2.921139974
11,EPRICO,EPRICO,PRICO,PVMT,CARIB,18.33812,-65.5616,5.029199839,13.5089854,7.30993317,2,0.05846618,0.009939819,1055.887922,154.4072512,27.59969,1.219185384,4.216309173,2.452804383
4,EPRICO,EPRICO,PRICO,PTRF,CARIB,18.33913,-65.55685,19.20239939,13.5089854,7.30993317,2,0.05846618,0.009939819,1055.887922,154.4072512,27.59969,1.219185384,4.216309173,2.452804383
6,EPRICO,EPRICO,PRICO,AGRF,CARIB,18.34444,-65.56046,2.133599932,13.5089854,7.30993317,2,0.05846618,0.009939819,1055.887922,154.4072512,27.59969,1.219185384,4.216309173,2.452804383
8,EPRICO,EPRICO,PRICO,PVMT,CARIB,18.3698,-65.52486,23.01239926,13.15405582,7.159038335,2,0.05250952,0.008573214,1044.670428,157.3954866,27.58038,1.164108242,4.931384121,2.921139974
2,NPRICO,NPRICO,PRICO,PVMT,CARIB,18.41384,-65.61424,25.75559918,14.05031387,7.511151427,2,0.05654183,0.011208256,988.2799269,149.2940818,27.45228,1.136968777,5.161255478,3.251196224
15,NPRICO,NPRICO,PRICO,AGRF,CARIB,18.38606,-65.63689,10.36319967,14.05031387,7.511151427,2,0.0665621,0.016860605,988.2799269,149.2940818,27.49423,1.150062172,5.161255478,3.251196224
10,NPRICO,NPRICO,PRICO,AGRF,CARIB,18.37714,-65.65349,7.772399751,14.19029375,7.679129518,2,0.0665621,0.016860605,1007.269882,144.6028115,27.49423,1.150062172,5.40115832,3.446517434
0,NPRICO,NPRICO,PRICO,SCR,CARIB,18.40341,-65.64742,23.16479926,14.05031387,7.511151427,2,0.0665621,0.016860605,988.2799269,149.2940818,27.49423,1.150062172,5.161255478,3.251196224
1,EPRICO,EPRICO,PRICO,PTRF,CARIB,18.2122896,-65.395513,21.9456,12.24876329,6.700964562,2,0.0441172,0.009934787,664.604809,111.7026833,27.6065,1.103972373,3.403256775,1.705085532
0,NPRICO,NPRICO,PRICO,SCR,CARIB,18.39865,-65.64596,21.33599932,14.05031387,7.511151427,2,0.0665621,0.016860605,988.2799269,149.2940818,27.49423,1.150062172,5.161255478,3.251196224
13,NPRICO,NPRICO,PRICO,AGRF,CARIB,18.38508,-65.64596,15.84959949,14.05031387,7.511151427,2,0.0665621,0.016860605,988.2799269,149.2940818,27.49423,1.150062172,5.161255478,3.251196224
7,NPRICO,EPRICO,PRICO,PVMT,CARIB,18.38037,-65.61176,8.839199717,13.81400943,7.385235618,2,0.05654183,0.011208256,976.419744,150.7492031,27.45228,1.136968777,5.122711978,3.154836625
6,EPRICO,EPRICO,PRICO,PTRF,CARIB,18.22877,-65.41286,21.48839931,12.61626987,6.902493351,2,0.0441172,0.009934787,1068.21406,166.5056292,27.6065,1.103972373,3.630832983,1.991325399
5,EPRICO,EPRICO,PRICO,PVMT,CARIB,18.15031,-65.48879,4.571999854,13.06059222,7.230282556,2,0.06093279,0.022651269,610.1398296,110.4627133,27.71763,1.265931278,1.896087093,0.99954105
1,EPRICO,EPRICO,PRICO,PTRF,CARIB,18.1633,-65.50648,8.534399727,13.06059222,7.230282556,2,0.07306312,0.019441888,610.1398296,110.4627133,27.75903,1.28250575,1.896087093,0.99954105
5,EPRICO,EPRICO,PRICO,PVMT,CARIB,18.1272,-65.688,13.86839956,13.94893157,7.725573825,2,0.06536169,0.013463358,724.2614365,149.6165534,27.79792,1.221494986,1.531484618,0.382371089
2,EPRICO,EPRICO,PRICO,PVMT,CARIB,18.13252,-65.67904,12.80159959,14.03690378,7.747971307,2,0.06536169,0.013463358,724.2614365,149.6165534,27.79792,1.221494986,1.018316488,0.231628756
5,EPRICO,EPRICO,PRICO,PVMT,CARIB,18.13183,-65.66637,15.84959949,14.03690378,7.747971307,2,0.06720979,0.011920403,724.2614365,149.6165534,27.77654,1.179340494,1.018316488,0.231628756
13,EPRICO,EPRICO,PRICO,PTRF,CARIB,18.18834,-65.65147,7.772399751,13.91170943,7.650680324,2,0.07656121,0.016281093,687.1647645,149.5426693,27.79536,1.251743584,0.913751467,0.25603728
20,SWPRICO,SWPRICO,PRICO,AGRF,CARIB,17.8670479,-67.124006,24.2316,12.86270365,7.405066433,1,0.03809708,0.007816649,640.7989171,113.621551,27.93331,1.021107732,3.535318019,0.981966553
10,EPRICO,EPRICO,PRICO,PVMT,CARIB,18.2782,-65.4778,16.15439948,12.91227918,7.072023928,2,0.05432523,0.009555103,1068.21406,166.5056292,27.66404,1.177791153,3.827275953,2.170565289
4,EPRICO,EPRICO,PRICO,PVMT,CARIB,18.27109,-65.47798,11.42999963,12.91227918,7.072023928,2,0.05432523,0.009555103,1068.21406,166.5056292,27.66404,1.177791153,3.827275953,2.170565289
9,EPRICO,EPRICO,PRICO,PVMT,CARIB,18.25686,-65.52937,10.05839968,13.50597816,7.384595304,2,0.06923819,0.011177835,1055.887922,154.4072512,27.7125,1.249130898,2.415668438,1.189352343
12,EPRICO,EPRICO,PRICO,PVMT,CARIB,18.28798,-65.52086,15.84959949,13.18387796,7.234409668,2,0.06923819,0.011177835,1044.670428,157.3954866,27.7125,1.249130898,3.204002793,1.713099066
1,SWPRICO,SWPRICO,PRICO,PVMT,CARIB,17.862056,-66.285793,25.60319918,13.63035138,7.916901743,2,0.04207161,0.008179242,688.8198151,116.1379238,27.83945,1.075461296,2.985470492,0.836186378
0,SWPRICO,SWPRICO,PRICO,SCR,CARIB,17.8761,-66.17447,26.21279916,13.76415726,7.873343394,2,0.05195957,0.011535814,681.2259846,128.6592635,27.87253,1.11754284,3.146958213,0.899324475
6,SWPRICO,SWPRICO,PRICO,PVMT,CARIB,17.8969,-66.13382,21.48839931,13.89801823,7.991880568,2,0.05177198,0.011843141,657.402341,150.0569974,27.85844,1.112558762,2.573748876,0.724419698
9,SWPRICO,SWPRICO,PRICO,PVMT,CARIB,17.86295,-66.15689,25.29839919,13.76415726,7.873343394,2,0.03956599,0.009396808,681.2259846,128.6592635,27.81608,1.07219681,3.146958213,0.899324475
7,SWPRICO,SWPRICO,PRICO,PVMT,CARIB,17.8959,-66.1286,25.90799917,13.89801823,7.991880568,2,0.05177198,0.011843141,657.402341,150.0569974,27.85844,1.112558762,2.573748876,0.724419698
11,SWPRICO,SWPRICO,PRICO,PVMT,CARIB,17.9054,-66.0906,13.41119957,13.86728769,7.956613829,2,0.04879915,0.010416141,662.473581,149.8337218,27.83197,1.090536565,2.802299358,0.800476354
16,SWPRICO,SWPRICO,PRICO,PVMT,CARIB,17.8720038,-67.076306,20.7264,12.96104373,7.496649458,1,0.03800948,0.007687652,646.1429239,115.1599579,27.93331,1.021107732,3.420851424,0.968393538
3,SWPRICO,SWPRICO,PRICO,SCR,CARIB,17.8809,-66.1745,29.41319906,13.94750502,8.021084425,2,0.05195957,0.011535814,681.2259846,128.6592635,27.87253,1.11754284,2.333543425,0.655897368
0,SWPRICO,SWPRICO,PRICO,PTRF,CARIB,17.97051,-66.75314,6.55319979,13.72265047,8.316227422,1,0.05158397,0.020648971,708.4815847,113.0363898,28.12287,1.147817059,1.586238637,0.484191469
10,SWPRICO,SWPRICO,PRICO,PVMT,CARIB,17.96109,-66.73229,7.619999756,0,8.213564727,1,0.05592041,0.021600046,727.6083619,119.3067896,28.0002,1.112257165,1.441219053,0.435159639
5,SWPRICO,SWPRICO,PRICO,PVMT,CARIB,17.94476,-66.80973,11.12519964,13.59029862,8.173497477,1,0.04611825,0.014650188,720.4363785,120.5233346,27.98114,1.053099236,1.709429528,0.525587717
1,SWPRICO,SWPRICO,PRICO,PVMT,CARIB,17.96082,-66.79746,4.571999854,13.59029862,8.173497477,1,0.05015584,0.018144696,720.4363785,120.5233346,28.02685,1.217312203,1.709429528,0.525587717
3,SWPRICO,SWPRICO,PRICO,AGRF,CARIB,17.926345,-66.942215,3.200399898,13.55125721,8.039224488,1,0.06900085,0.021678238,715.4931588,132.5310276,28.03608,1.090695191,1.755980431,0.527205646
20,SWPRICO,SWPRICO,PRICO,AGRF,CARIB,17.936475,-66.91361,13.10639958,13.55125721,8.039224488,1,0.06218364,0.019130421,715.4931588,132.5310276,28.02386,1.067361232,1.755980431,0.527205646
11,SWPRICO,SWPRICO,PRICO,PTRF,CARIB,18.092482,-67.945979,14.32559954,1.791759469,4.083268703,1,0.03003793,0.006204837,555.2851301,68.12878339,27.77043,1.093937841,8.288789785,3.584075358
2,SWPRICO,SWPRICO,PRICO,AGRF,CARIB,18.097826,-67.939413,12.6491996,1.791759469,4.083268703,1,0.03003793,0.006204837,565.184401,72.17972417,27.77043,1.093937841,7.943435329,3.42442093
10,SWPRICO,SWPRICO,PRICO,AGRF,CARIB,18.048525,-67.874492,16.15439948,1.791759469,4.083268703,1,0.03199642,0.006625708,556.0152256,64.29512338,27.83161,1.047979485,7.827767519,3.245420981
0,SWPRICO,SWPRICO,PRICO,AGRF,CARIB,17.8760135,-67.116835,24.0792,12.86270365,7.405066433,1,0.05735722,0.011444081,640.7989171,113.621551,27.9883,1.047285539,3.535318019,0.981966553
11,SWPRICO,SWPRICO,PRICO,AGRF,CARIB,18.05805,-67.85623,18.44039941,1.791759469,4.083268703,1,0.03199642,0.006625708,580.2589954,83.55807105,27.83161,1.047979485,8.027446488,3.339769713
1,SWPRICO,SWPRICO,PRICO,PTRF,CARIB,18.06706,-67.85047,17.06879945,1.791759469,4.083268703,1,0.03199642,0.006625708,580.2589954,83.55807105,27.83161,1.047979485,8.027446488,3.339769713
4,SWPRICO,SWPRICO,PRICO,PVMT,CARIB,18.071926,-67.852158,11.58239963,1.791759469,4.083268703,1,0.03199642,0.006625708,580.2589954,83.55807105,27.83161,1.047979485,8.027446488,3.339769713
12,SWPRICO,SWPRICO,PRICO,AGRF,CARIB,18.06148,-67.85976,9.143999707,1.791759469,4.083268703,1,0.03199642,0.006625708,580.2589954,83.55807105,27.83161,1.047979485,8.027446488,3.339769713
0,SWPRICO,SWPRICO,PRICO,SCR,CARIB,18.05182,-67.90359,13.10639958,1.791759469,4.083268703,1,0.03154753,0.006648308,556.0152256,64.29512338,27.84003,1.031047526,7.827767519,3.245420981
9,SWPRICO,SWPRICO,PRICO,AGRF,CARIB,18.0572,-67.86447,8.229599737,1.791759469,4.083268703,1,0.03199642,0.006625708,556.0152256,64.29512338,27.83161,1.047979485,7.827767519,3.245420981
6,EPRICO,EPRICO,PRICO,PTRF,CARIB,18.235233,-65.371033,23.16479926,12.27386213,6.720712291,2,0.04481255,0.009044335,1053.602002,163.8119756,27.59921,1.094886295,3.537070737,1.852422108
21,EPRICO,EPRICO,PRICO,PTRF,CARIB,18.25028,-65.227336,24.68879921,11.63891474,5.991647102,2,0.05160251,0.008642916,834.5766923,108.8314253,27.5929,1.09156768,4.88493291,2.244700261
4,EPRICO,EPRICO,PRICO,PVMT,CARIB,18.314352,-65.327262,15.23999951,12.07284978,6.534088025,2,0.04716892,0.008613942,1036.746995,157.277589,27.5978,1.101409097,4.227114908,2.374803089
4,EPRICO,EPRICO,PRICO,PTRF,CARIB,18.310416,-65.326264,16.76399946,12.07284978,6.534088025,2,0.04716892,0.008613942,1036.746995,157.277589,27.5978,1.101409097,4.227114908,2.374803089
5,SWPRICO,SWPRICO,PRICO,AGRF,CARIB,17.8961533,-67.007162,17.6784,13.3402821,7.79837237,1,0.05235748,0.011728981,694.9510372,124.9054558,27.97493,1.047476969,2.248480445,0.650612161
7,EPRICO,EPRICO,PRICO,SCR,CARIB,18.321507,-65.32755,10.66799966,12.07284978,6.534088025,2,0.04716892,0.008613942,1036.746995,157.277589,27.5978,1.101409097,4.227114908,2.374803089
2,EPRICO,EPRICO,PRICO,PVMT,CARIB,18.315688,-65.333288,11.42999963,12.07284978,6.534088025,2,0.04716892,0.008613942,1036.746995,157.277589,27.5978,1.101409097,4.227114908,2.374803089
11,EPRICO,EPRICO,PRICO,AGRF,CARIB,18.312015,-65.335091,4.267199863,12.07284978,6.534088025,2,0.04888646,0.008240146,1036.746995,157.277589,27.5978,1.101409097,4.227114908,2.374803089
24,EPRICO,EPRICO,PRICO,PTRF,CARIB,18.29841,-65.32479,16.15439948,12.07284978,6.534088025,2,0.04716892,0.008613942,1036.746995,157.277589,27.5978,1.101409097,4.227114908,2.374803089
18,EPRICO,EPRICO,PRICO,PTRF,CARIB,18.302022,-65.321482,16.45919947,12.07284978,6.534088025,2,0.04716892,0.008613942,1036.746995,157.277589,27.5978,1.101409097,4.227114908,2.374803089
7,EPRICO,EPRICO,PRICO,PVMT,CARIB,18.32018,-65.332698,12.95399959,12.07284978,6.534088025,2,0.04716892,0.008613942,1036.746995,157.277589,27.5978,1.101409097,4.227114908,2.374803089
22,EPRICO,EPRICO,PRICO,AGRF,CARIB,18.314301,-65.334751,9.753599688,12.07284978,6.534088025,2,0.04888646,0.008240146,1036.746995,157.277589,27.5978,1.101409097,4.227114908,2.374803089
16,EPRICO,EPRICO,PRICO,AGRF,CARIB,18.311364,-65.340659,12.4967996,12.07284978,6.534088025,2,0.04888646,0.008240146,1036.746995,157.277589,27.5978,1.101409097,4.227114908,2.374803089
9,EPRICO,EPRICO,PRICO,BDRK,CARIB,18.31059,-65.33875,1.523999951,12.07284978,6.534088025,2,0.04888646,0.008240146,1036.746995,157.277589,27.5978,1.101409097,4.227114908,2.374803089
15,EPRICO,EPRICO,PRICO,AGRF,CARIB,18.326903,-65.330947,1.219199961,12.07284978,6.534088025,2,0.04716892,0.008613942,1036.746995,157.277589,27.5978,1.101409097,4.227114908,2.374803089
5,SWPRICO,SWPRICO,PRICO,PVMT,CARIB,17.877454,-66.484271,16.9164,13.4970022,7.932572535,1,0.07139726,0.016928408,788.1501792,132.119265,27.8788,1.128646978,2.651070076,0.731245717
6.060606061,SWPRICO,SWPRICO,PRICO,AGRF,CARIB,17.8991891,-67.039211,NA,13.29731115,7.728426203,1,0.05235748,0.011728981,698.7019654,127.9168463,27.97493,1.047476969,2.2773372,0.652730001
10,EPRICO,EPRICO,PRICO,PTRF,CARIB,18.286095,-65.296985,15.23999951,11.93968881,6.359843844,2,0.04710643,0.010632685,1013.780142,146.7732403,27.6355,1.108337494,2.934940396,1.183744147
12,EPRICO,EPRICO,PRICO,PVMT,CARIB,18.30248,-65.326145,8.381999732,12.07284978,6.534088025,2,0.04716892,0.008613942,1036.746995,157.277589,27.5978,1.101409097,4.227114908,2.374803089
20,SWPRICO,SWPRICO,PRICO,AGRF,CARIB,17.908296,-67.028276,23.16479926,13.3402821,7.79837237,1,0.05235748,0.011728981,694.9510372,124.9054558,27.97493,1.047476969,2.248480445,0.650612161
3,SWPRICO,SWPRICO,PRICO,PVMT,CARIB,17.915488,-67.032189,12.19199961,13.29731115,7.728426203,1,0.05235748,0.011728981,698.7019654,127.9168463,27.97493,1.047476969,2.2773372,0.652730001
11,SWPRICO,SWPRICO,PRICO,PTRF,CARIB,17.94542,-66.96798,2.285999927,13.50808554,7.988744935,1,0.07108139,0.023953851,713.1849258,130.4809323,28.0167,1.07777827,1.543185215,0.452894435
15,SWPRICO,SWPRICO,PRICO,AGRF,CARIB,17.91142,-67.08159,15.39239951,13.15429025,7.649743194,1,0.05827266,0.01111364,675.3919324,117.3973053,27.97439,1.053058403,2.294794153,0.642209218
28,SWPRICO,SWPRICO,PRICO,AGRF,CARIB,17.915699,-67.085077,13.25879958,13.15429025,7.649743194,1,0.05735722,0.011444081,675.3919324,117.3973053,27.9883,1.047285539,2.294794153,0.642209218
7,SWPRICO,SWPRICO,PRICO,AGRF,CARIB,17.9205,-67.07308,10.66799966,13.15429025,7.649743194,1,0.07879418,0.019624525,675.3919324,117.3973053,28.03841,1.108829112,2.294794153,0.642209218
13,SWPRICO,SWPRICO,PRICO,PTRF,CARIB,17.93199,-67.10159,8.077199742,13.32184355,7.788193946,1,0.1454972,0.057660636,675.3919324,117.3973053,28.02555,1.130304826,0.032873354,0.010479386
6,SWPRICO,SWPRICO,PRICO,HARD,CARIB,18.162649,-67.320253,12.80159959,13.31309117,7.661310031,0,0.07194636,0.01277478,924.5072943,207.984662,27.95701,1.085151602,2.195027332,1.452900604
1,SWPRICO,SWPRICO,PRICO,PVMT,CARIB,17.9027192,-67.268492,16.002,12.81329422,7.240092478,0,0.05107601,0.009502631,713.0653229,103.0841262,27.97717,1.033458756,3.20201044,0.965863682
2,SWPRICO,SWPRICO,PRICO,HARD,CARIB,18.149305,-67.335582,11.12519964,13.17331691,7.523451438,0,0.05425889,0.008899438,924.5072943,207.984662,27.94031,1.056544841,2.977993262,1.978549041
4,SWPRICO,SWPRICO,PRICO,PVMT,CARIB,18.136183,-67.313473,11.12519964,13.31309117,7.661310031,0,0.07194636,0.01277478,924.5072943,207.984662,27.95701,1.085151602,2.195027332,1.452900604
2,SWPRICO,SWPRICO,PRICO,PVMT,CARIB,18.131583,-67.314946,11.27759964,13.31309117,7.661310031,0,0.07194636,0.01277478,924.5072943,207.984662,27.95701,1.085151602,2.195027332,1.452900604
8,EPRICO,EPRICO,PRICO,AGRF,CARIB,18.08695,-65.44341,7.772399751,12.31234075,6.743202098,2,0.04308174,0.012423727,628.5706076,110.8049798,27.66809,1.171198531,2.830203149,0.771195849
0,EPRICO,EPRICO,PRICO,PVMT,CARIB,18.08595,-65.56237,6.55319979,13.06499059,7.302043822,2,0.06039515,0.017540097,609.9234873,109.3699144,27.7177,1.165903083,2.279538678,0.592560607
2,EPRICO,EPRICO,PRICO,AGRF,CARIB,18.09861,-65.37817,11.42999963,12.06677609,6.588289813,2,0.03933261,0.009889388,664.604809,111.7026833,27.74366,1.160424491,0.076428568,0.039051701
5,EPRICO,EPRICO,PRICO,PVMT,CARIB,18.11506,-65.33433,9.601199693,11.79454922,6.366631622,3,0.03690607,0.009077445,660.6615061,109.9583578,27.70953,1.124680399,3.434155442,1.022307044
3,EPRICO,EPRICO,PRICO,PVMT,CARIB,18.11886,-65.31816,9.448799698,11.68992455,6.158247957,3,0.03708071,0.008648699,670.7050154,111.0541717,27.68217,1.111827774,4.052260415,1.290857542
0,EPRICO,EPRICO,PRICO,SCR,CARIB,18.111264,-65.644024,22.70759927,13.70163276,7.615244192,2,0.04751776,0.010036135,687.1647645,149.5426693,27.78208,1.117804545,1.41621624,0.361746606
